Backyard Baseball,GC,2003.0,Sports,Infogrames,Humongous Entertainment,E
Star Wars: Lethal Alliance,PSP,2006.0,Action,Ubisoft,Ubisoft Montreal,T
Naruto Shippuden: Kizuna Drive,PSP,2010.0,Action,Namco Bandai Games,Premium Agency,T
Sega GT,DC,2000.0,Racing,Sega,TOSE,E
Steel Battalion: Heavy Armor,X360,2012.0,Misc,Capcom,From Software,M
Green Lantern: Rise of the Manhunters,X360,2011.0,Action,Warner Bros. Interactive Entertainment,Double Helix Games,T
Legends of Wrestling,GC,2002.0,Fighting,Acclaim Entertainment,Acclaim,T
All-Star Baseball 2004,XB,2003.0,Sports,Acclaim Entertainment,Acclaim,E
Dokapon Kingdom,Wii,2008.0,Role-Playing,Sting,Sting,E10+
Onechanbara: Bikini Samurai Squad,X360,2006.0,Action,D3Publisher,Tamsoft,M
Portal Runner,PS2,2001.0,Platform,3DO,3DO,E
Warriors Orochi 2,PS2,2008.0,Action,Tecmo Koei,Omega Force,T
Hyperdevotion Noire: Goddess Black Heart,PSV,2014.0,Role-Playing,Idea Factory,Sting,T
Spartan: Total Warrior,XB,2005.0,Action,Sega,Creative Assembly,M
City Crisis,PS2,2001.0,Simulation,Take-Two Interactive,Syscom,E
Advent Rising,XB,2005.0,Action,THQ,GlyphX Games,T
NBA 2K13,WiiU,2012.0,Sports,Take-Two Interactive,Visual Concepts,E
7 Wonders of the Ancient World,DS,2007.0,Puzzle,Funsta,Hot Lava Games,E
X-Men: Next Dimension,GC,2002.0,Fighting,Activision,Exakt,T
Dynasty Warriors 5 Empires,X360,2006.0,Action,Tecmo Koei,Omega Force,T
Burnout,XB,2002.0,Racing,Acclaim Entertainment,Criterion Games,E
Baroque,PS2,2007.0,Role-Playing,Rising Star Games,Sting,T
Jurassic: The Hunted,X360,2009.0,Shooter,Activision,Activision,T
Hour of Victory,X360,2007.0,Shooter,Midway Games,Nfusion,T
Indianapolis 500 Legends,Wii,2007.0,Racing,Destineer,Torus Games,E
Crash Tag Team Racing,XB,2005.0,Racing,Vivendi Games,Radical Entertainment,E10+
Freedom Fighters,GC,2003.0,Shooter,Electronic Arts,Io Interactive,T
Mega Man X Collection,GC,2006.0,Misc,Capcom,Capcom,E
Quantum Redshift,XB,2002.0,Racing,Microsoft Game Studios,Curly Monsters,T
Smash Court Tennis Pro Tournament 2,PS2,2004.0,Sports,Sony Computer Entertainment,Namco,E
Brothers in Arms: Double Time,Wii,2008.0,Shooter,Ubisoft,Gearbox Software,M
Armed and Dangerous,XB,2003.0,Shooter,LucasArts,Planet Moon Studios,T
Project CARS,PC,2015.0,Racing,Slightly Mad Studios,Slightly Mad Studios,E
Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009.0,Action,Ubisoft,Ubisoft,E10+
Just Cause 2,PC,2010.0,Action,Square Enix,Avalanche Studios,M
Crush3D,3DS,2012.0,Platform,Sega,Zoe Mode,E10+
NeverDead,PS3,2012.0,Shooter,Konami Digital Entertainment,Rebellion,M
Mega Man X: Command Mission,GC,2004.0,Role-Playing,Capcom,Capcom,E
Need for Speed: ProStreet,DS,2007.0,Racing,Electronic Arts,Exient Entertainment,E
DiRT Rally,XOne,2016.0,Racing,Codemasters,Codemasters,E
NHL 2K7,PS3,2006.0,Sports,Take-Two Interactive,Kush Games,E10+
Worms 3D,PS2,2003.0,Strategy,Sega,Team 17,T
Gladiator Begins,PSP,2010.0,Action,PQube,Acquire,M
Sleeping Dogs,PC,2012.0,Action,Square Enix ,United Front Games,M
Impossible Mission,DS,2007.0,Platform,System 3 Arcade Software,System 3,E
Strikers 1945,PS,1998.0,Shooter,Midas Interactive Entertainment,Psikyo,E
Pryzm Chapter One: The Dark Unicorn,PS2,2002.0,Adventure,TDK Mediactive,Digital Illusions,T
Eat Lead: The Return of Matt Hazard,X360,2009.0,Shooter,D3Publisher,Vicious Cycle,T
Guilty Gear X,PS2,2001.0,Fighting,Sammy Corporation,Arc System Works,T
Obscure: The Aftermath,Wii,2008.0,Action,Playlogic Game Factory,Hydravision,M
Disneys PK: Out of the Shadows,PS2,2002.0,Platform,Ubisoft,Ubisoft,E
Conception II: Children of the Seven Stars,3DS,2013.0,Role-Playing,Screenlife,Spike,M
Puzzle Quest: Challenge of the Warlords,PS2,2007.0,Puzzle,D3Publisher,Infinite Interactive,E10+
Chessmaster: The Art of Learning,PSP,2008.0,Misc,Ubisoft,Ubisoft,E
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005.0,Role-Playing,Tecmo Koei,Nippon Ichi Software,T
Lemony Snickets A Series of Unfortunate Events,XB,2004.0,Platform,Activision,Activision,E
Neopets Petpet Adventures: The Wand of Wishing,PSP,2006.0,Adventure,Sony Computer Entertainment,SCEA,E
Bomberman Party Edition,PS,1998.0,Puzzle,Virgin Interactive,Metro,E
Ice Age: Dawn of the Dinosaurs,X360,2009.0,Action,Activision,Activision,E10+
Star Trek: Conquest,Wii,2007.0,Strategy,Bethesda Softworks,4J Studios,E
Major League Baseball 2K8 Fantasy All-Stars,DS,2008.0,Sports,Take-Two Interactive,Deep Fried Entertainment,E
Madden NFL 06,DS,2005.0,Sports,Electronic Arts,Exient Entertainment,E
Red Faction II,XB,2003.0,Shooter,THQ,Outrage Games,M
Voodoo Vince,XB,2003.0,Platform,Microsoft Game Studios,Beep Industries,T
Everybody Dance,PS3,2011.0,Misc,Sony Computer Entertainment,SCEE,T
Blackwater,X360,2011.0,Shooter,505 Games,Zombie Studios,T
Tom Clancys Ghost Recon,Wii,2010.0,Shooter,Ubisoft,Next Level Games,T
Chase: Hollywood Stunt Driver,XB,2002.0,Racing,BAM! Entertainment,I-Imagine,T
Thor: God of Thunder,DS,2011.0,Action,Sega,WayForward,E10+
The X Files: Resist or Serve,PS2,2004.0,Adventure,Vivendi Games,Black Ops Entertainment,M
Touch My Katamari ,PSV,2011.0,Puzzle,Namco Bandai Games,Bandai Namco Games,E10+
PixelJunk Monsters Deluxe,PSP,2010.0,Strategy,Sony Computer Entertainment,Q-Games,E
Curious George,PS2,2006.0,Action,Namco Bandai Games,Monkey Bar Games,E
Killer is Dead,X360,2013.0,Action,Deep Silver,Grasshopper Manufacture,M
Don Bradman Cricket 14,PS4,2015.0,Sports,Tru Blu Entertainment,Big Ant Studios,E
Megamind: Ultimate Showdown,X360,2010.0,Action,THQ,THQ Australia,E10+
Zathura,PS2,2005.0,Adventure,Take-Two Interactive,High Voltage Software,E10+
Mytran Wars,PSP,2009.0,Strategy,Deep Silver,Stormregion,T
NCIS,PS3,2011.0,Adventure,Ubisoft,Ubisoft,T
Undead Knights,PSP,2009.0,Action,Ubisoft Annecy,Now Production,M
Ninja Reflex,Wii,2008.0,Action,Electronic Arts,Sanzaru Games,E10+
Cel Damage,XB,2001.0,Racing,Electronic Arts,Pseudo Interactive,T
Supremacy MMA,PS3,2011.0,Fighting,505 Games,Kung Fu Factory,M
Lunar: Dragon Song,DS,2005.0,Role-Playing,Rising Star Games,"Game Arts, Japan Art Media (JAM)",E10+
Breakdown,XB,2004.0,Adventure,Electronic Arts,Namco,M
Venetica,PS3,2010.0,Role-Playing,DTP Entertainment,Deck 13,T
Looney Tunes: Sheep Raider,PS,2001.0,Platform,Infogrames,Infogrames,E
Geometry Wars: Galaxies,Wii,2007.0,Shooter,Vivendi Games,Kuju Entertainment,E
Conduit 2,Wii,2011.0,Shooter,Sega,High Voltage Software,T
Rise of the Tomb Raider,PC,2016.0,Adventure,Square Enix,"Crystal Dynamics, Nixxes Software",M
X2: Wolverines Revenge,GC,2003.0,Platform,Activision,GenePool,T
Hatsune Miku: Project Diva X,PSV,2016.0,Misc,Sega,Sega,T
Godzilla Unleashed: Double Smash,DS,2007.0,Action,Atari,Santa Cruz Games,E
Dishonored 2,PC,2016.0,Action,Bethesda Softworks,Arkane Studios,M
NPPL: Championship Paintball 2009,X360,2008.0,Shooter,Activision Value,FUN Labs,E10+
Atelier Annie: Alchemists of Sera Island,DS,2009.0,Role-Playing,Gust,Gust,E10+
WWE SmackDown vs Raw 2008,DS,2007.0,Fighting,THQ,Amaze Entertainment,T
College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,2K Sports,E
Fat Princess: Fistful of Cake,PSP,2010.0,Action,Sony Computer Entertainment,SuperVillain Studios,T
Sonic Adventure 2,DC,2001.0,Platform,Sega,Sonic Team,E
Tony Hawks Pro Skater 5,XOne,2015.0,Sports,Activision,Robomodo,T
Gladiator: Sword of Vengeance,PS2,2003.0,Action,Acclaim Entertainment,Acclaim Studios Manchester,M
Rodea the Sky Soldier,WiiU,2015.0,Action,Nippon Ichi Software,"Prope, Kadokawa",E10+
Pinball Hall of Fame: The Williams Collection,X360,2009.0,Misc,Crave Entertainment,Farsight Studios,E10+
Academy of Champions: Soccer,Wii,2009.0,Sports,Ubisoft,Ubisoft Vancouver,E
Overlord: Raising Hell,PS3,2008.0,Action,Codemasters,4J Studios,T
Power Gig: Rise of the SixString,X360,2010.0,Misc,Unknown,Seven45 Studios,T
NFL Head Coach,XB,2006.0,Sports,Electronic Arts,EA Tiburon,E
Onimusha: Blade Warriors,PS2,2003.0,Fighting,Capcom,Capcom,T
Disneys Extreme Skate Adventure,GC,2003.0,Sports,Activision,Toys for Bob,E
NBA 2K2,GC,2002.0,Sports,Sega,Visual Concepts,E
Psychonauts,XB,2005.0,Platform,THQ,Double Fine Productions,T
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,Acclaim,E
Airborne Troops: Countdown to D-Day,PS2,2005.0,Shooter,Playlogic Game Factory,WideScreen Games,T
The Sky Crawlers: Innocent Aces,Wii,2008.0,Simulation,Namco Bandai Games,Access Games,T
naild,PS3,2010.0,Racing,Deep Silver,Techland,E10+
Lost Magic,DS,2006.0,Role-Playing,Ubisoft,Taito Corporation,E
Marvel Avengers: Battle for Earth,WiiU,2012.0,Action,Ubisoft,Ubisoft Quebec,T
Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,Spicy Horse,M
Raiden IV,X360,2008.0,Shooter,Moss,Moss,E10+
Tom Clancys Splinter Cell: Blacklist,WiiU,2013.0,Action,Ubisoft,Ubisoft Toronto,M
Phantasy Star Universe,X360,2006.0,Role-Playing,Sega,Sonic Team,T
Peggle: Dual Shot,DS,2009.0,Puzzle,PopCap Games,Q Entertainment,E
Spider-Man: Edge of Time,3DS,2011.0,Action,Activision,Beenox,T
Cruisn,Wii,2007.0,Racing,Midway Games,Midway Studios - San Diego,E
Samurai Warriors 4-II,PS4,2015.0,Action,Tecmo Koei,Omega Force,T
Castlevania: Curse of Darkness,XB,2005.0,Action,Konami Digital Entertainment,Konami,M
Lost Planet 3,X360,2013.0,Shooter,Capcom,Spark Unlimited,T
Battles of Prince of Persia,DS,2005.0,Strategy,Ubisoft,Ubisoft Montreal,E10+
Turok: Evolution,GBA,2002.0,Shooter,Acclaim Entertainment,RFX Interactive,T
Marvel Trading Card Game,DS,2007.0,Misc,Konami Digital Entertainment,1st Playable Productions,T
Nightshade,PS2,2003.0,Action,Sega,Wow Entertainment,M
CSI: Crime Scene Investigation,XB,2004.0,Adventure,Ubisoft,369 Interactive,M
LEGO Batman 2: DC Super Heroes,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,Vivendi Games,Eurocom Entertainment Software,T
Onechanbara: Bikini Zombie Slayers,Wii,2008.0,Action,D3Publisher,Tamsoft,M
Tropico 5,PC,2014.0,Simulation,Kalypso Media,Haemimont,T
Reality Fighters,PSV,2012.0,Fighting,Sony Computer Entertainment,Novarama,T
Dragon Ball: Origins,DS,2008.0,Action,Atari,Game Republic,T
FIFA 17,PC,2016.0,Sports,Electronic Arts,"EA Sports, EA Vancouver",E
Armored Core: Verdict Day,PS3,2013.0,Simulation,From Software,From Software,T
Lost in Shadow,Wii,2010.0,Platform,Konami Digital Entertainment,Hudson Soft,E10+
NHL 2K3,XB,2002.0,Sports,Sega,Treyarch,E
Die Hard: Vendetta,GC,2002.0,Shooter,NDA Productions,Bits Studios,M
F1 2002,PS2,2002.0,Racing,Electronic Arts,Visual Sciences,E
Every Extend Extra,PSP,2006.0,Shooter,Disney Interactive Studios,Q Entertainment,E
FIFA Soccer,PSP,2005.0,Sports,Electronic Arts,EA Canada,E
Darkspore,PC,2011.0,Role-Playing,Electronic Arts,Maxis,T
Self-Defense Training Camp,X360,2011.0,Sports,Ubisoft,Ubisoft,T
Sphinx and the Cursed Mummy,XB,2003.0,Action,THQ,Eurocom Entertainment Software,T
GT Advance 2: Rally Racing,GBA,2001.0,Racing,THQ,MTO,E
Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,Koei Tecmo Games,M
Tenchu: Shadow Assassins,PSP,2009.0,Action,Ubisoft,From Software,M
Cabelas Deer Hunt 2005 Season,XB,2004.0,Sports,Activision,Sand Grain Studios,T
Dead Mans Hand,XB,2004.0,Shooter,Atari,Human Head Studios,T
Smash Cars,PS2,2003.0,Racing,Metro 3D,Creat Studios,E
NASCAR 07,PS2,2006.0,Racing,Electronic Arts,EA Tiburon,E
Tecmo Bowl: Kickoff,DS,2008.0,Sports,Tecmo Koei,Polygon Magic,E
Lost Horizon,PC,2010.0,Adventure,Deep Silver,Animation Arts,T
Rugby 15,PS4,2015.0,Sports,Bigben Interactive,HB Studios Multimedia,E
Dokapon Kingdom,PS2,2007.0,Role-Playing,Sting,Sting,E10+
Puzzle Quest 2,DS,2010.0,Puzzle,D3Publisher,Infinite Interactive,E10+
Phantasy Star Collection,GBA,2002.0,Role-Playing,Atari,Digital Eclipse,E
Disney Art Academy,3DS,2016.0,Action,Nintendo,Headstrong Games,E
A Witchs Tale,DS,2009.0,Role-Playing,Nippon Ichi Software,"Nippon Ichi Software, Hit Maker",E10+
Hyperdimension Neptunia U: Action Unleashed,PSV,2014.0,Action,Idea Factory International,Tamsoft,T
Retro Game Challenge,DS,2007.0,Action,Namco Bandai Games,Indies Zero,E
Shining Force NEO,PS2,2005.0,Role-Playing,Sega,Neverland,T
FIFA Street 2,GC,2006.0,Sports,Electronic Arts,EA Canada,E
Fantastic Four: Rise of the Silver Surfer,X360,2007.0,Action,Take-Two Interactive,Visual Concepts,T
Monster Madness: Battle for Suburbia,X360,2007.0,Shooter,SouthPeak Games,"Artificial Studios, Immersion Software & Graphics",T
Tom Clancys EndWar,PSP,2008.0,Strategy,Ubisoft,"Funatics Software, Funatics",T
NFL Head Coach 09,X360,2008.0,Sports,Electronic Arts,EA Tiburon,E
Blood Drive,X360,2010.0,Racing,Activision,Sidhe Interactive,M
Phantom Dust,XB,2004.0,Action,Microsoft Game Studios,Microsoft Game Studios Japan,T
Growlanser Generations,PS2,2003.0,Role-Playing,Atlus,Career Soft,T
Mega Man Battle Chip Challenge,GBA,2003.0,Misc,Capcom,Capcom,E
Fatal Frame: Maiden of Black Water,WiiU,2014.0,Action,Nintendo,Koei Tecmo Games,M
Prince of Persia: Rival Swords,PSP,2007.0,Action,Ubisoft,"Pipeworks Software, Inc.",T
Cold Winter,PS2,2005.0,Shooter,Vivendi Games,Swordfish Studios,M
Ring of Red,PS2,2000.0,Strategy,Konami Digital Entertainment,Konami,T
Stubbs the Zombie in Rebel Without a Pulse,XB,2005.0,Action,THQ,Wideload Games Inc.,M
Batman: Dark Tomorrow,XB,2003.0,Action,Kemco,HotGen,T
Ping Pals,DS,2004.0,Misc,THQ,WayForward,E
MLB 13: The Show,PSV,2013.0,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
18 Wheeler: American Pro Trucker,GC,2002.0,Racing,Acclaim Entertainment,Acclaim Studios Cheltenham,E
Split/Second,PSP,2010.0,Racing,Disney Interactive Studios,Black Rock Studio,E10+
Warhammer: Battle March,X360,2008.0,Strategy,Deep Silver,Black Hole Games,M
Batman: Rise of Sin Tzu,XB,2003.0,Action,Ubisoft,Ubisoft Montreal,T
The King of Fighters XII,X360,2009.0,Fighting,Ignition Entertainment,SNK Playmore,T
Spy vs Spy,XB,2005.0,Action,Global Star,Vicious Cycle,T
Coraline,PS2,2009.0,Action,D3Publisher,Papaya Studios,E10+
Cold Fear,PS2,2005.0,Action,Ubisoft,Darkworks,M
Zubo,DS,2008.0,Misc,Electronic Arts,EA Bright Light,E10+
NHL Hitz 20-03,XB,2002.0,Sports,Midway Games,Black Box,E
Murakumo: Renegade Mech Pursuit,XB,2002.0,Shooter,From Software,From Software,T
Gun Metal,XB,2002.0,Shooter,Rage Software,Rage Software,T
BloodRayne,GC,2002.0,Shooter,Universal Interactive,Terminal Reality,M
ECW Anarchy Rulz,PS,1999.0,Fighting,Acclaim Entertainment,Acclaim,E
InuYasha: A Feudal Fairy Tale,PS,2002.0,Fighting,Namco Bandai Games,Dimps Corporation,T
Where the Wild Things Are,X360,2009.0,Platform,Warner Bros. Interactive Entertainment,Griptonite Games,E10+
TMNT,PSP,2007.0,Action,Ubisoft,Ubisoft Montreal,E10+
Sabrina The Teenage Witch: Potion Commotion,GBA,2002.0,Action,Ubisoft,Ubisoft,E
MLB Power Pros,PS2,2007.0,Sports,Konami Digital Entertainment,Konami,E
Dementium II,DS,2010.0,Shooter,SouthPeak Games,Renegade Kid,M
GoldenEye: Rogue Agent,DS,2005.0,Shooter,Electronic Arts,"EA Tiburon, n-Space",T
BlazBlue: Calamity Trigger Portable,PSP,2010.0,Fighting,PQube,Arc System Works,T
AirForce Delta Strike,PS2,2004.0,Simulation,Konami Digital Entertainment,KCE Studios,T
Pimp My Ride,Wii,2008.0,Racing,Activision,Eutechnyx,T
Capcom vs. SNK 2 EO,GC,2002.0,Fighting,Capcom,Capcom,T
Hot Wheels Velocity X,GC,2002.0,Racing,THQ,Beyond Games,E
Open Season,X360,2006.0,Platform,Ubisoft,Ubisoft,E10+
de Blob 2,DS,2011.0,Platform,THQ,Halfbrick Studios,E
Call of Juarez: The Cartel,PC,2011.0,Shooter,Ubisoft,Ubisoft,M
Space Chimps,X360,2008.0,Platform,Brash Entertainment,Red Tribe,E10+
FIFA Soccer 06,PSP,2005.0,Sports,Electronic Arts,EA Sports,E
JASF: Janes Advanced Strike Fighters,PS3,2011.0,Simulation,Deep Silver,Trickstar Games,T
Digimon Story: Cyber Sleuth,PS4,2016.0,Role-Playing,Namco Bandai Games,Media Vision,T
Cloudy With a Chance of Meatballs,Wii,2009.0,Platform,Ubisoft,Ubisoft Shanghai,E
The Settlers,DS,2007.0,Action,Ubisoft,Blue Byte,E
Stronghold,PC,2001.0,Strategy,Gathering of Developers,FireFly Studios,T
Ridge Racer Unbounded,X360,2012.0,Racing,Namco Bandai Games,Bugbear,T
Mortal Kombat: Deception,GC,2005.0,Fighting,Midway Games,Midway,M
ESPN NHL Hockey,XB,2003.0,Sports,Sega,Kush Games,E
John Dalys ProStroke Golf,PS3,2010.0,Sports,O-Games,Gusto Games,E
XXX,GBA,2002.0,Action,Activision,Digital Eclipse,E
Truth or Lies,X360,2010.0,Misc,THQ,THQ,T
Worms Forts: Under Siege,PS2,2004.0,Strategy,Acclaim Entertainment,Team 17,T
Project: Snowblind,XB,2005.0,Action,Eidos Interactive,Crystal Dynamics,T
Astro Boy: The Video Game,PS2,2009.0,Action,D3Publisher,High Voltage Software,E10+
Gabrielles Ghostly Groove 3D,3DS,2011.0,Adventure,Funbox Media,Santa Entertainment,E
Cake Mania,DS,2007.0,Puzzle,Majesco Entertainment,Digital Embryo,E
Disneys Extreme Skate Adventure,XB,2003.0,Sports,Activision,Toys for Bob,E
Odama,GC,2006.0,Misc,Nintendo,Vivarium,E10+
Karaoke Revolution Presents American Idol Encore,X360,2008.0,Misc,Konami Digital Entertainment,Blitz Games,E
Naval Ops: Warship Gunner,PS2,2003.0,Simulation,Tecmo Koei,Micro Cabin,T
Bionicle Heroes,GC,2006.0,Shooter,Eidos Interactive,Travellers Tales,E10+
The King of Fighters 2000/2001,PS2,2003.0,Fighting,Ignition Entertainment,SNK Playmore,T
Valkyrie Drive: Bhikkhuni,PSV,2015.0,Action,PQube,Marvelous Inc.,M
Bodycount,PS3,2011.0,Shooter,Codemasters,Guildford Studio,M
Ninja Assault,PS2,2002.0,Shooter,Namco Bandai Games,Namco,T
Samurai Warriors 4,PSV,2014.0,Action,Tecmo Koei,Omega Force,T
Alias,PS2,2004.0,Action,Acclaim Entertainment,Acclaim Studios Cheltenham,T
Calling,Wii,2009.0,Adventure,Konami Digital Entertainment,Hudson Entertainment,T
Night at the Museum: Battle of the Smithsonian,X360,2009.0,Action,Majesco Entertainment,"Majesco Games, Majesco",E10+
Spyborgs,Wii,2009.0,Action,Capcom,Bionic Games,T
NHL Rivals 2004,XB,2003.0,Sports,Microsoft Game Studios,Microsoft Game Studios,E
Bodycount,X360,2011.0,Shooter,Codemasters,Guildford Studio,M
Avatar: The Last Airbender,PSP,2006.0,Adventure,THQ,TOSE,E10+
Death Jr.: Root of Evil,Wii,2008.0,Platform,Eidos Interactive,Backbone Entertainment,T
Michael Phelps: Push the Limit,X360,2011.0,Sports,505 Games,Blitz Games,E
Lost in Blue,DS,2005.0,Adventure,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,E10+
Batman: Return to Arkham,XOne,2016.0,Action,Warner Bros. Interactive Entertainment,"Rocksteady Studios, Virtuos",T
Constantine,PS2,2005.0,Action,SCi,Bits Studios,M
Charlie and the Chocolate Factory,XB,2005.0,Adventure,Global Star,"High Voltage Software, Backbone Entertainment",E
Dynasty Tactics 2,PS2,2003.0,Strategy,Tecmo Koei,Koei,T
Real World Golf,PS2,2005.0,Sports,Valcon Games,"Aqua Pacific, In2Games",E
Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004.0,Platform,Electronic Arts,Krome Studios,E
Blazblue: Continuum Shift Extend,PSV,2011.0,Fighting,PQube,Arc System Works,T
Mushroom Men: Rise of the Fungi,DS,2008.0,Action,SouthPeak Games,Red Fly Studio,E
The Polar Express,GC,2004.0,Adventure,THQ,Blue Tongue Entertainment,E
BMX XXX,XB,2002.0,Sports,Acclaim Entertainment,"Z-Axis, Ltd.",M
Frogger: Helmet Chaos,PSP,2005.0,Platform,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,E
Pimp My Ride,X360,2006.0,Racing,Activision,Eutechnyx,T
RIGS: Mechanized Combat League,PS4,2016.0,Action,Sony Computer Entertainment,Guerilla Cambridge,T
Hellboy: The Science of Evil,X360,2008.0,Action,Konami Digital Entertainment,Krome Studios,T
NBA Live 16,XOne,2015.0,Sports,Electronic Arts,EA Sports,E
Sonic Generations,PC,2011.0,Platform,Sega,Sega,E
Astro Boy: The Video Game,Wii,2009.0,Action,D3Publisher,High Voltage Software,E10+
[Prototype 2],PC,2012.0,Action,Activision,Radical Entertainment,M
Cabelas North American Adventures,X360,2010.0,Sports,Activision,FUN Labs,T
Rengoku: The Tower of Purgatory,PSP,2005.0,Action,Konami Digital Entertainment,Neverland,M
Bust-A-Move DS,DS,2005.0,Puzzle,505 Games,Happy Happening,E
God Eater 2: Rage Burst,PS4,2015.0,Role-Playing,Namco Bandai Games,Shift,T
BlazBlue: Continuum Shift II,3DS,2011.0,Fighting,PQube,Arc System Works,T
Mega Man Zero 4,GBA,2005.0,Platform,Capcom,Inti,E
NASCAR 14,PS3,2014.0,Racing,Deep Silver,Eutechnyx,E
Where the Wild Things Are,PS3,2009.0,Platform,Warner Bros. Interactive Entertainment,Griptonite Games,E10+
DJ Max Fever,PSP,2009.0,Misc,PM Studios,Pentavision Entertainment,T
Shrek: Forever After,X360,2010.0,Platform,Activision,Xpec,E10+
Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,Keen Games,E
Pro Evolution Soccer 2016,XOne,2015.0,Sports,Konami Digital Entertainment,Konami,E
Tiger Woods PGA Tour 06,GC,2005.0,Sports,Electronic Arts,EA Sports,E
ArmA III,PC,2013.0,Shooter,Bohemia Interactive,Bohemia Interactive,M
FIFA World Cup Germany 2006,PSP,2006.0,Sports,Electronic Arts,EA Canada,E
Reign of Fire,GC,2002.0,Shooter,BAM! Entertainment,Kuju Entertainment,T
MLB 14: The Show,PSV,2014.0,Sports,Sony Computer Entertainment America,SCEA San Diego Studios,E
Rogue Warrior,X360,2009.0,Shooter,Bethesda Softworks,Rebellion,M
Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,Warthog,M
Martian Gothic: Unification,PS,2001.0,Adventure,Take-Two Interactive,Coyote Developments,M
Fight Club,XB,2004.0,Fighting,Vivendi Games,Genuine Games,M
Tom Clancys Splinter Cell: Conviction,PC,2010.0,Action,Ubisoft,Ubisoft Montreal,M
FlatOut: Ultimate Carnage,X360,2007.0,Racing,Empire Interactive,Bugbear,T
Digimon Digital Card Battle,PS,1999.0,Strategy,Namco Bandai Games,Bandai,T
Dragon Ball Z: Battle of Z,PSV,2014.0,Fighting,Namco Bandai Games,Artdink,T
Aquapazza: Aquaplus Dream Match,PS3,2012.0,Fighting,Aqua Plus,Examu,T
Lucha Libre AAA: Heroes del Ring,PS3,2010.0,Fighting,Konami Digital Entertainment,Immersion Software & Graphics,T
Dead to Rights II,XB,2005.0,Shooter,Electronic Arts,Namco,M
Pac-Man and the Ghostly Adventures 2,X360,2014.0,Adventure,Namco Bandai Games,Vicious Cycle,E10+
Trauma Center: Under the Knife 2,DS,2008.0,Simulation,Atlus,Vanguard,T
SimCity 2000,GBA,2003.0,Simulation,Zoo Digital Publishing,Full-Fat,E
X-Men: The Official Game,DS,2006.0,Action,Activision,Amaze Entertainment,E10+
"Sakura Wars: So Long, My Love",Wii,2010.0,Role-Playing,Ackkstudios,Idea Factory,T
Mind Zero,PSV,2013.0,Role-Playing,GungHo,Zerodiv,T
Rocky Balboa,PSP,2007.0,Sports,Ubisoft,Ubisoft,T
Gravity Games Bike: Street Vert Dirt,PS2,2002.0,Sports,Midway Games,Midway,T
Top Spin,PS2,2005.0,Sports,Take-Two Interactive,Pam Development,E
Family Feud: 2012 Edition,X360,2011.0,Misc,Ubisoft,Ubisoft,E10+
UFC: Tapout 2,XB,2003.0,Fighting,Capcom,DreamFactory,T
The Book of Unwritten Tales,PC,2009.0,Adventure,HMH Interactive,KING Art,T
The Godfather: Mob Wars,PSP,2006.0,Action,Electronic Arts,Page 44 Studios,M
Vexx,XB,2003.0,Platform,Acclaim Entertainment,Acclaim,T
F1 Career Challenge,PS2,2003.0,Racing,Electronic Arts,Electronic Arts,E
Pariah,XB,2005.0,Action,Hip Interactive,Digital Extremes,M
Metal Slug 3,XB,2004.0,Shooter,Ignition Entertainment,SNK,T
Sacred 3,PS3,2014.0,Role-Playing,Deep Silver,"Deep Silver, Keen Games",M
Winning Eleven: Pro Evolution Soccer 2007,X360,2006.0,Sports,Konami Digital Entertainment,KCET,E
Banjo-Pilot,GBA,2005.0,Racing,THQ,Rare Ltd.,E
Gallop Racer 2006,PS2,2005.0,Sports,Tecmo Koei,Tecmo,E
Wasteland 2,PC,2015.0,Role-Playing,inXile Entertainment,InXile Entertainment,M
The First Templar,X360,2011.0,Action,Kalypso Media,Haemimont,T
Patapon 2,PSP,2008.0,Misc,Sony Computer Entertainment,SCE Japan Studio,E
Frogger: Ancient Shadow,PS2,2005.0,Platform,Konami Digital Entertainment,Hudson Soft,E
Princess Debut,DS,2008.0,Misc,Cave,Cave,E
Pro Evolution Soccer 2014,PC,2013.0,Action,Konami Digital Entertainment,Konami,E
Metal Arms: Glitch in the System,GC,2003.0,Shooter,Vivendi Games,Swingin Ape,T
Tom Clancys Splinter Cell: Chaos Theory,GC,2005.0,Action,Ubisoft,Ubisoft Montreal,M
Escape From Monkey Island,PS2,2001.0,Adventure,LucasArts,LucasArts,T
The Lord of the Rings: Conquest,DS,2009.0,Action,Electronic Arts,Artificial Mind and Movement,E10+
